episode,episode_reward,goal_reached,reason,max_steps
135,-11722.47125722858,0,max step reached,300
136,-11316.871337018374,0,max step reached,300
137,-11522.31883594512,0,max step reached,300
138,-11724.840682155338,0,max step reached,300
139,-11770.309164928738,0,max step reached,300
140,-11227.596250262368,0,max step reached,300
141,-11315.026576079335,0,max step reached,300
142,-11486.143347697198,0,max step reached,300
143,-722.332431972113,1,goal reached,71
144,-11523.239712815415,0,max step reached,300
145,-11722.47125722858,0,max step reached,300
146,-11316.871337018374,0,max step reached,300
147,-11522.31883594512,0,max step reached,300
148,-11724.840682155338,0,max step reached,300
149,-11770.309164928738,0,max step reached,300
150,-11227.596250262368,0,max step reached,300
151,-11315.026576079335,0,max step reached,300
152,-11486.143347697198,0,max step reached,300
153,-722.332431972113,1,goal reached,71
154,-11523.239712815415,0,max step reached,300
155,-11722.47125722858,0,max step reached,300
156,-11316.871337018374,0,max step reached,300
157,-11522.31883594512,0,max step reached,300
158,-11724.840682155338,0,max step reached,300
159,-11770.309164928738,0,max step reached,300
160,-11227.596250262368,0,max step reached,300
161,-11315.026576079335,0,max step reached,300
162,-11486.143347697198,0,max step reached,300
163,-722.332431972113,1,goal reached,71
164,-11523.239712815415,0,max step reached,300
165,-11722.47125722858,0,max step reached,300
166,-11316.871337018374,0,max step reached,300
167,-11522.31883594512,0,max step reached,300
168,-11724.840682155338,0,max step reached,300
169,-11770.309164928738,0,max step reached,300
170,-11227.596250262368,0,max step reached,300
171,-11315.026576079335,0,max step reached,300
172,-11486.143347697198,0,max step reached,300
173,-722.332431972113,1,goal reached,71
174,-11523.239712815415,0,max step reached,300
175,-11722.47125722858,0,max step reached,300
176,-11316.871337018374,0,max step reached,300
177,-11522.31883594512,0,max step reached,300
178,-11724.840682155338,0,max step reached,300
179,-11770.309164928738,0,max step reached,300
180,-11227.596250262368,0,max step reached,300
181,-11315.026576079335,0,max step reached,300
182,-11486.143347697198,0,max step reached,300
183,-722.332431972113,1,goal reached,71
184,-11523.239712815415,0,max step reached,300
185,-11722.47125722858,0,max step reached,300
186,-11316.871337018374,0,max step reached,300
187,-11522.31883594512,0,max step reached,300
188,-11724.840682155338,0,max step reached,300
189,-11770.309164928738,0,max step reached,300
190,-11227.596250262368,0,max step reached,300
191,-11315.026576079335,0,max step reached,300
192,-11486.143347697198,0,max step reached,300
193,-722.332431972113,1,goal reached,71
194,-11523.239712815415,0,max step reached,300
195,-11722.47125722858,0,max step reached,300
196,-11316.871337018374,0,max step reached,300
197,-11522.31883594512,0,max step reached,300
198,-11724.840682155338,0,max step reached,300
199,-11770.309164928738,0,max step reached,300
200,-11227.596250262368,0,max step reached,300
201,-11315.026576079335,0,max step reached,300
202,-11486.143347697198,0,max step reached,300
203,-722.332431972113,1,goal reached,71
204,-11523.239712815415,0,max step reached,300
205,-11722.47125722858,0,max step reached,300
206,-11316.871337018374,0,max step reached,300
207,-11522.31883594512,0,max step reached,300
208,-11724.840682155338,0,max step reached,300
209,-11770.309164928738,0,max step reached,300
210,-11227.596250262368,0,max step reached,300
211,-11315.026576079335,0,max step reached,300
212,-11486.143347697198,0,max step reached,300
213,-722.332431972113,1,goal reached,71
214,-11523.239712815415,0,max step reached,300
215,-11722.47125722858,0,max step reached,300
216,-11316.871337018374,0,max step reached,300
217,-11522.31883594512,0,max step reached,300
218,-11724.840682155338,0,max step reached,300
219,-11770.309164928738,0,max step reached,300
220,-11227.596250262368,0,max step reached,300
221,-11315.026576079335,0,max step reached,300
222,-11486.143347697198,0,max step reached,300
223,-722.332431972113,1,goal reached,71
224,-11523.239712815415,0,max step reached,300
225,-11722.47125722858,0,max step reached,300
226,-11316.871337018374,0,max step reached,300
227,-11522.31883594512,0,max step reached,300
228,-11724.840682155338,0,max step reached,300
229,-11770.309164928738,0,max step reached,300
230,-11227.596250262368,0,max step reached,300
231,-11315.026576079335,0,max step reached,300
232,-11486.143347697198,0,max step reached,300
233,-722.332431972113,1,goal reached,71
234,-11523.239712815415,0,max step reached,300
235,-11722.47125722858,0,max step reached,300
236,-11316.871337018374,0,max step reached,300
237,-11522.31883594512,0,max step reached,300
238,-11724.840682155338,0,max step reached,300
239,-11770.309164928738,0,max step reached,300
240,-11227.596250262368,0,max step reached,300
241,-11315.026576079335,0,max step reached,300
242,-11486.143347697198,0,max step reached,300
243,-722.332431972113,1,goal reached,71
244,-11523.239712815415,0,max step reached,300
245,-11722.47125722858,0,max step reached,300
246,-11316.871337018374,0,max step reached,300
247,-11522.31883594512,0,max step reached,300
248,-11724.840682155338,0,max step reached,300
249,-11770.309164928738,0,max step reached,300
250,-11227.596250262368,0,max step reached,300
251,-11315.026576079335,0,max step reached,300
252,-11486.143347697198,0,max step reached,300
253,-722.332431972113,1,goal reached,71
254,-11523.239712815415,0,max step reached,300
255,-11722.47125722858,0,max step reached,300
256,-11316.871337018374,0,max step reached,300
257,-11522.31883594512,0,max step reached,300
258,-11724.840682155338,0,max step reached,300
259,-11770.309164928738,0,max step reached,300
260,-11227.596250262368,0,max step reached,300
261,-11315.026576079335,0,max step reached,300
262,-11486.143347697198,0,max step reached,300
263,-722.332431972113,1,goal reached,71
264,-11523.239712815415,0,max step reached,300
265,-11722.47125722858,0,max step reached,300
266,-11316.871337018374,0,max step reached,300
267,-11522.31883594512,0,max step reached,300
268,-11724.840682155338,0,max step reached,300
269,-11770.309164928738,0,max step reached,300
270,-11227.596250262368,0,max step reached,300
271,-11315.026576079335,0,max step reached,300
272,-11486.143347697198,0,max step reached,300
273,-722.332431972113,1,goal reached,71
274,-11523.239712815415,0,max step reached,300
275,-11722.47125722858,0,max step reached,300
276,-11316.871337018374,0,max step reached,300
277,-11522.31883594512,0,max step reached,300
278,-11724.840682155338,0,max step reached,300
279,-11770.309164928738,0,max step reached,300
280,-11227.596250262368,0,max step reached,300
281,-11315.026576079335,0,max step reached,300
282,-11486.143347697198,0,max step reached,300
283,-722.332431972113,1,goal reached,71
284,-11523.239712815415,0,max step reached,300
285,-11722.47125722858,0,max step reached,300
286,-11316.871337018374,0,max step reached,300
287,-11522.31883594512,0,max step reached,300
288,-11724.840682155338,0,max step reached,300
289,-11770.309164928738,0,max step reached,300
290,-11227.596250262368,0,max step reached,300
291,-11315.026576079335,0,max step reached,300
292,-11486.143347697198,0,max step reached,300
293,-722.332431972113,1,goal reached,71
294,-11523.239712815415,0,max step reached,300
295,-11722.47125722858,0,max step reached,300
296,-11316.871337018374,0,max step reached,300
297,-11522.31883594512,0,max step reached,300
298,-11724.840682155338,0,max step reached,300
299,-11770.309164928738,0,max step reached,300
300,-11227.596250262368,0,max step reached,300
301,-11315.026576079335,0,max step reached,300
302,-11486.143347697198,0,max step reached,300
303,-722.332431972113,1,goal reached,71
304,-11523.239712815415,0,max step reached,300
305,-11722.47125722858,0,max step reached,300
306,-11316.871337018374,0,max step reached,300
307,-11522.31883594512,0,max step reached,300
308,-11724.840682155338,0,max step reached,300
309,-11770.309164928738,0,max step reached,300
310,-11227.596250262368,0,max step reached,300
311,-11315.026576079335,0,max step reached,300
312,-11486.143347697198,0,max step reached,300
313,-722.332431972113,1,goal reached,71
314,-11523.239712815415,0,max step reached,300
315,-11722.47125722858,0,max step reached,300
316,-11316.871337018374,0,max step reached,300
317,-11522.31883594512,0,max step reached,300
318,-11724.840682155338,0,max step reached,300
319,-11770.309164928738,0,max step reached,300
320,-11227.596250262368,0,max step reached,300
321,-11315.026576079335,0,max step reached,300
322,-11486.143347697198,0,max step reached,300
323,-722.332431972113,1,goal reached,71
324,-11523.239712815415,0,max step reached,300
325,-11722.47125722858,0,max step reached,300
326,-11316.871337018374,0,max step reached,300
327,-11522.31883594512,0,max step reached,300
328,-11724.840682155338,0,max step reached,300
329,-11770.309164928738,0,max step reached,300
330,-11227.596250262368,0,max step reached,300
331,-11315.026576079335,0,max step reached,300
332,-11486.143347697198,0,max step reached,300
333,-722.332431972113,1,goal reached,71
334,-11523.239712815415,0,max step reached,300
335,-11722.47125722858,0,max step reached,300
336,-11316.871337018374,0,max step reached,300
337,-11522.31883594512,0,max step reached,300
338,-11724.840682155338,0,max step reached,300
339,-11770.309164928738,0,max step reached,300
340,-11227.596250262368,0,max step reached,300
341,-11315.026576079335,0,max step reached,300
342,-11486.143347697198,0,max step reached,300
343,-722.332431972113,1,goal reached,71
344,-11523.239712815415,0,max step reached,300
345,-11722.47125722858,0,max step reached,300
346,-11316.871337018374,0,max step reached,300
347,-11522.31883594512,0,max step reached,300
348,-11724.840682155338,0,max step reached,300
349,-11770.309164928738,0,max step reached,300
350,-11227.596250262368,0,max step reached,300
351,-11315.026576079335,0,max step reached,300
352,-11486.143347697198,0,max step reached,300
353,-722.332431972113,1,goal reached,71
354,-11523.239712815415,0,max step reached,300
355,-11722.47125722858,0,max step reached,300
356,-11316.871337018374,0,max step reached,300
357,-11522.31883594512,0,max step reached,300
358,-11724.840682155338,0,max step reached,300
359,-11770.309164928738,0,max step reached,300
360,-11227.596250262368,0,max step reached,300
361,-11315.026576079335,0,max step reached,300
362,-11486.143347697198,0,max step reached,300
363,-722.332431972113,1,goal reached,71
364,-11523.239712815415,0,max step reached,300
365,-11722.47125722858,0,max step reached,300
366,-11316.871337018374,0,max step reached,300
367,-11522.31883594512,0,max step reached,300
368,-11724.840682155338,0,max step reached,300
369,-11770.309164928738,0,max step reached,300
370,-11227.596250262368,0,max step reached,300
371,-11315.026576079335,0,max step reached,300
372,-11486.143347697198,0,max step reached,300
373,-722.332431972113,1,goal reached,71
374,-11523.239712815415,0,max step reached,300
375,-11722.47125722858,0,max step reached,300
376,-11316.871337018374,0,max step reached,300
377,-11522.31883594512,0,max step reached,300
378,-11724.840682155338,0,max step reached,300
379,-11770.309164928738,0,max step reached,300
380,-11227.596250262368,0,max step reached,300
381,-11315.026576079335,0,max step reached,300
382,-11486.143347697198,0,max step reached,300
383,-722.332431972113,1,goal reached,71
384,-11523.239712815415,0,max step reached,300
385,-11722.47125722858,0,max step reached,300
386,-11316.871337018374,0,max step reached,300
387,-11522.31883594512,0,max step reached,300
388,-11724.840682155338,0,max step reached,300
389,-11770.309164928738,0,max step reached,300
390,-11227.596250262368,0,max step reached,300
391,-11315.026576079335,0,max step reached,300
392,-11486.143347697198,0,max step reached,300
393,-722.332431972113,1,goal reached,71
394,-11523.239712815415,0,max step reached,300
395,-11722.47125722858,0,max step reached,300
396,-11316.871337018374,0,max step reached,300
397,-11522.31883594512,0,max step reached,300
398,-11724.840682155338,0,max step reached,300
399,-11770.309164928738,0,max step reached,300
400,-11227.596250262368,0,max step reached,300
401,-11315.026576079335,0,max step reached,300
402,-11486.143347697198,0,max step reached,300
403,-722.332431972113,1,goal reached,71
404,-11523.239712815415,0,max step reached,300
405,-11722.47125722858,0,max step reached,300
406,-11316.871337018374,0,max step reached,300
407,-11522.31883594512,0,max step reached,300
408,-11724.840682155338,0,max step reached,300
409,-11770.309164928738,0,max step reached,300
410,-11227.596250262368,0,max step reached,300
411,-11315.026576079335,0,max step reached,300
412,-11486.143347697198,0,max step reached,300
413,-722.332431972113,1,goal reached,71
414,-11523.239712815415,0,max step reached,300
415,-11722.47125722858,0,max step reached,300
416,-11316.871337018374,0,max step reached,300
417,-11522.31883594512,0,max step reached,300
418,-11724.840682155338,0,max step reached,300
419,-11770.309164928738,0,max step reached,300
420,-11227.596250262368,0,max step reached,300
421,-11315.026576079335,0,max step reached,300
422,-11486.143347697198,0,max step reached,300
423,-722.332431972113,1,goal reached,71
424,-11523.239712815415,0,max step reached,300
425,-11722.47125722858,0,max step reached,300
426,-11316.871337018374,0,max step reached,300
427,-11522.31883594512,0,max step reached,300
428,-11724.840682155338,0,max step reached,300
429,-11770.309164928738,0,max step reached,300
430,-11227.596250262368,0,max step reached,300
431,-11315.026576079335,0,max step reached,300
432,-11486.143347697198,0,max step reached,300
433,-722.332431972113,1,goal reached,71
434,-11523.239712815415,0,max step reached,300
435,-11722.47125722858,0,max step reached,300
436,-11316.871337018374,0,max step reached,300
437,-11522.31883594512,0,max step reached,300
438,-11724.840682155338,0,max step reached,300
439,-11770.309164928738,0,max step reached,300
440,-11227.596250262368,0,max step reached,300
441,-11315.026576079335,0,max step reached,300
442,-11486.143347697198,0,max step reached,300
443,-722.332431972113,1,goal reached,71
444,-11523.239712815415,0,max step reached,300
445,-11722.47125722858,0,max step reached,300
446,-11316.871337018374,0,max step reached,300
447,-11522.31883594512,0,max step reached,300
448,-11724.840682155338,0,max step reached,300
449,-11770.309164928738,0,max step reached,300
450,-11227.596250262368,0,max step reached,300
451,-11315.026576079335,0,max step reached,300
452,-11486.143347697198,0,max step reached,300
453,-722.332431972113,1,goal reached,71
454,-11523.239712815415,0,max step reached,300
455,-11722.47125722858,0,max step reached,300
456,-11316.871337018374,0,max step reached,300
457,-11522.31883594512,0,max step reached,300
458,-11724.840682155338,0,max step reached,300
459,-11770.309164928738,0,max step reached,300
460,-11227.596250262368,0,max step reached,300
461,-11315.026576079335,0,max step reached,300
462,-11486.143347697198,0,max step reached,300
463,-722.332431972113,1,goal reached,71
464,-11523.239712815415,0,max step reached,300
465,-11722.47125722858,0,max step reached,300
466,-11316.871337018374,0,max step reached,300
467,-11522.31883594512,0,max step reached,300
468,-11724.840682155338,0,max step reached,300
469,-11770.309164928738,0,max step reached,300
470,-11227.596250262368,0,max step reached,300
471,-11315.026576079335,0,max step reached,300
472,-11486.143347697198,0,max step reached,300
473,-722.332431972113,1,goal reached,71
474,-11523.239712815415,0,max step reached,300
475,-11722.47125722858,0,max step reached,300
476,-11316.871337018374,0,max step reached,300
477,-11522.31883594512,0,max step reached,300
478,-11724.840682155338,0,max step reached,300
479,-11770.309164928738,0,max step reached,300
480,-11227.596250262368,0,max step reached,300
481,-11315.026576079335,0,max step reached,300
482,-11486.143347697198,0,max step reached,300
483,-722.332431972113,1,goal reached,71
484,-11523.239712815415,0,max step reached,300
485,-11722.47125722858,0,max step reached,300
486,-11316.871337018374,0,max step reached,300
487,-11522.31883594512,0,max step reached,300
488,-11724.840682155338,0,max step reached,300
489,-11770.309164928738,0,max step reached,300
490,-11227.596250262368,0,max step reached,300
491,-11315.026576079335,0,max step reached,300
492,-11486.143347697198,0,max step reached,300
493,-722.332431972113,1,goal reached,71
494,-11523.239712815415,0,max step reached,300
495,-11722.47125722858,0,max step reached,300
496,-11316.871337018374,0,max step reached,300
497,-11522.31883594512,0,max step reached,300
498,-11724.840682155338,0,max step reached,300
499,-11770.309164928738,0,max step reached,300
500,-11227.596250262368,0,max step reached,300
501,-11315.026576079335,0,max step reached,300
502,-11486.143347697198,0,max step reached,300
503,-722.332431972113,1,goal reached,71
504,-11523.239712815415,0,max step reached,300
505,-11722.47125722858,0,max step reached,300
506,-11316.871337018374,0,max step reached,300
507,-11522.31883594512,0,max step reached,300
508,-11724.840682155338,0,max step reached,300
509,-11770.309164928738,0,max step reached,300
510,-11227.596250262368,0,max step reached,300
511,-11315.026576079335,0,max step reached,300
512,-11486.143347697198,0,max step reached,300
513,-722.332431972113,1,goal reached,71
514,-11523.239712815415,0,max step reached,300
515,-11722.47125722858,0,max step reached,300
516,-11316.871337018374,0,max step reached,300
517,-11522.31883594512,0,max step reached,300
518,-11724.840682155338,0,max step reached,300
519,-11770.309164928738,0,max step reached,300
520,-11227.596250262368,0,max step reached,300
521,-11315.026576079335,0,max step reached,300
522,-11486.143347697198,0,max step reached,300
523,-722.332431972113,1,goal reached,71
524,-11523.239712815415,0,max step reached,300
525,-11722.47125722858,0,max step reached,300
526,-11316.871337018374,0,max step reached,300
527,-11522.31883594512,0,max step reached,300
528,-11724.840682155338,0,max step reached,300
529,-11770.309164928738,0,max step reached,300
530,-11227.596250262368,0,max step reached,300
531,-11315.026576079335,0,max step reached,300
532,-11486.143347697198,0,max step reached,300
533,-722.332431972113,1,goal reached,71
534,-11523.239712815415,0,max step reached,300
535,-11722.47125722858,0,max step reached,300
536,-11316.871337018374,0,max step reached,300
537,-11522.31883594512,0,max step reached,300
538,-11724.840682155338,0,max step reached,300
539,-11770.309164928738,0,max step reached,300
540,-11227.596250262368,0,max step reached,300
541,-11315.026576079335,0,max step reached,300
542,-11486.143347697198,0,max step reached,300
543,-722.332431972113,1,goal reached,71
544,-11523.239712815415,0,max step reached,300
545,-11722.47125722858,0,max step reached,300
546,-11316.871337018374,0,max step reached,300
547,-11522.31883594512,0,max step reached,300
548,-11724.840682155338,0,max step reached,300
549,-11770.309164928738,0,max step reached,300
550,-11227.596250262368,0,max step reached,300
551,-11315.026576079335,0,max step reached,300
552,-11486.143347697198,0,max step reached,300
553,-722.332431972113,1,goal reached,71
554,-11523.239712815415,0,max step reached,300
555,-11722.47125722858,0,max step reached,300
556,-11316.871337018374,0,max step reached,300
557,-11522.31883594512,0,max step reached,300
558,-11724.840682155338,0,max step reached,300
559,-11770.309164928738,0,max step reached,300
560,-11227.596250262368,0,max step reached,300
561,-11315.026576079335,0,max step reached,300
562,-11486.143347697198,0,max step reached,300
563,-722.332431972113,1,goal reached,71
564,-11523.239712815415,0,max step reached,300
565,-11722.47125722858,0,max step reached,300
566,-11316.871337018374,0,max step reached,300
567,-11522.31883594512,0,max step reached,300
568,-11724.840682155338,0,max step reached,300
569,-11770.309164928738,0,max step reached,300
570,-11227.596250262368,0,max step reached,300
571,-11315.026576079335,0,max step reached,300
572,-11486.143347697198,0,max step reached,300
573,-722.332431972113,1,goal reached,71
574,-11523.239712815415,0,max step reached,300
575,-11722.47125722858,0,max step reached,300
576,-11316.871337018374,0,max step reached,300
577,-11522.31883594512,0,max step reached,300
578,-11724.840682155338,0,max step reached,300
579,-11770.309164928738,0,max step reached,300
580,-11227.596250262368,0,max step reached,300
581,-11315.026576079335,0,max step reached,300
582,-11486.143347697198,0,max step reached,300
583,-722.332431972113,1,goal reached,71
584,-11523.239712815415,0,max step reached,300
585,-11722.47125722858,0,max step reached,300
586,-11316.871337018374,0,max step reached,300
587,-11522.31883594512,0,max step reached,300
588,-11724.840682155338,0,max step reached,300
589,-11770.309164928738,0,max step reached,300
590,-11227.596250262368,0,max step reached,300
591,-11315.026576079335,0,max step reached,300
592,-11486.143347697198,0,max step reached,300
593,-722.332431972113,1,goal reached,71
594,-11523.239712815415,0,max step reached,300
595,-11722.47125722858,0,max step reached,300
596,-11316.871337018374,0,max step reached,300
597,-11522.31883594512,0,max step reached,300
598,-11724.840682155338,0,max step reached,300
599,-11770.309164928738,0,max step reached,300
600,-11227.596250262368,0,max step reached,300
601,-11315.026576079335,0,max step reached,300
602,-11486.143347697198,0,max step reached,300
603,-722.332431972113,1,goal reached,71
604,-11523.239712815415,0,max step reached,300
605,-11722.47125722858,0,max step reached,300
606,-11316.871337018374,0,max step reached,300
607,-11522.31883594512,0,max step reached,300
608,-11724.840682155338,0,max step reached,300
609,-11770.309164928738,0,max step reached,300
610,-11227.596250262368,0,max step reached,300
611,-11315.026576079335,0,max step reached,300
612,-11486.143347697198,0,max step reached,300
613,-722.332431972113,1,goal reached,71
614,-11523.239712815415,0,max step reached,300
615,-11722.47125722858,0,max step reached,300
616,-11316.871337018374,0,max step reached,300
617,-11522.31883594512,0,max step reached,300
618,-11724.840682155338,0,max step reached,300
619,-11770.309164928738,0,max step reached,300
620,-11227.596250262368,0,max step reached,300
621,-11315.026576079335,0,max step reached,300
622,-11486.143347697198,0,max step reached,300
623,-722.332431972113,1,goal reached,71
624,-11523.239712815415,0,max step reached,300
625,-11722.47125722858,0,max step reached,300
626,-11316.871337018374,0,max step reached,300
627,-11522.31883594512,0,max step reached,300
628,-11724.840682155338,0,max step reached,300
629,-11770.309164928738,0,max step reached,300
630,-11227.596250262368,0,max step reached,300
631,-11315.026576079335,0,max step reached,300
632,-11486.143347697198,0,max step reached,300
633,-722.332431972113,1,goal reached,71
634,-11523.239712815415,0,max step reached,300
635,-11722.47125722858,0,max step reached,300
636,-11316.871337018374,0,max step reached,300
637,-11522.31883594512,0,max step reached,300
638,-11724.840682155338,0,max step reached,300
639,-11770.309164928738,0,max step reached,300
640,-11227.596250262368,0,max step reached,300
641,-11315.026576079335,0,max step reached,300
642,-11486.143347697198,0,max step reached,300
643,-722.332431972113,1,goal reached,71
644,-11523.239712815415,0,max step reached,300
645,-11722.47125722858,0,max step reached,300
646,-11316.871337018374,0,max step reached,300
647,-11522.31883594512,0,max step reached,300
648,-11724.840682155338,0,max step reached,300
649,-11770.309164928738,0,max step reached,300
650,-11227.596250262368,0,max step reached,300
651,-11315.026576079335,0,max step reached,300
652,-11486.143347697198,0,max step reached,300
653,-722.332431972113,1,goal reached,71
654,-11523.239712815415,0,max step reached,300
655,-11722.47125722858,0,max step reached,300
656,-11316.871337018374,0,max step reached,300
657,-11522.31883594512,0,max step reached,300
658,-11724.840682155338,0,max step reached,300
659,-11770.309164928738,0,max step reached,300
660,-11227.596250262368,0,max step reached,300
661,-11315.026576079335,0,max step reached,300
662,-11486.143347697198,0,max step reached,300
663,-722.332431972113,1,goal reached,71
664,-11523.239712815415,0,max step reached,300
665,-11722.47125722858,0,max step reached,300
666,-11316.871337018374,0,max step reached,300
667,-11522.31883594512,0,max step reached,300
668,-11724.840682155338,0,max step reached,300
669,-11770.309164928738,0,max step reached,300
670,-11227.596250262368,0,max step reached,300
671,-11315.026576079335,0,max step reached,300
672,-11486.143347697198,0,max step reached,300
673,-722.332431972113,1,goal reached,71
674,-11523.239712815415,0,max step reached,300
675,-11722.47125722858,0,max step reached,300
676,-11316.871337018374,0,max step reached,300
677,-11522.31883594512,0,max step reached,300
678,-11724.840682155338,0,max step reached,300
679,-11770.309164928738,0,max step reached,300
680,-11227.596250262368,0,max step reached,300
681,-11315.026576079335,0,max step reached,300
682,-11486.143347697198,0,max step reached,300
683,-722.332431972113,1,goal reached,71
684,-11523.239712815415,0,max step reached,300
685,-11722.47125722858,0,max step reached,300
686,-11316.871337018374,0,max step reached,300
687,-11522.31883594512,0,max step reached,300
688,-11724.840682155338,0,max step reached,300
689,-11770.309164928738,0,max step reached,300
690,-11227.596250262368,0,max step reached,300
691,-11315.026576079335,0,max step reached,300
692,-11486.143347697198,0,max step reached,300
693,-722.332431972113,1,goal reached,71
694,-11523.239712815415,0,max step reached,300
695,-11722.47125722858,0,max step reached,300
696,-11316.871337018374,0,max step reached,300
697,-11522.31883594512,0,max step reached,300
698,-11724.840682155338,0,max step reached,300
699,-11770.309164928738,0,max step reached,300
700,-11227.596250262368,0,max step reached,300
