episode,episode_reward,goal_reached,reason,max_steps
74,-30897.37747796584,0,max step reached,300
75,-29428.17598009505,0,max step reached,300
76,-29309.991103497225,0,max step reached,300
77,-31863.430306969844,0,max step reached,300
78,1028.4450562853,1,goal reached,11
79,-32544.890835825852,0,max step reached,300
80,-32084.456463748607,0,max step reached,300
81,-32434.65847808473,0,max step reached,300
82,-29411.589077628396,0,max step reached,300
83,-32039.076208271665,0,max step reached,300
84,-29412.130628609717,0,max step reached,300
85,-8165.32576584514,1,goal reached,137
86,148.46387276028236,1,goal reached,50
87,152.05762801528158,1,goal reached,53
88,151.6794703980188,1,goal reached,50
89,149.82405669924788,1,goal reached,50
90,403.99887381399947,1,goal reached,39
91,135.39912967800637,1,goal reached,53
92,148.93503528933877,1,goal reached,50
93,243.53600448299403,1,goal reached,49
94,151.6794703980188,1,goal reached,50
95,149.82405669924788,1,goal reached,50
96,403.99887381399947,1,goal reached,39
97,145.70604031083735,1,goal reached,53
98,-101.76474935386454,1,goal reached,60
99,148.85823328209688,1,goal reached,50
100,163.05239376347834,1,goal reached,50
101,135.39912967800637,1,goal reached,53
102,148.93503528933877,1,goal reached,50
103,243.53600448299403,1,goal reached,49
104,151.6794703980188,1,goal reached,50
105,149.82405669924788,1,goal reached,50
106,403.99887381399947,1,goal reached,39
107,145.70604031083735,1,goal reached,53
108,-101.76474935386454,1,goal reached,60
109,148.85823328209688,1,goal reached,50
110,163.05239376347834,1,goal reached,50
111,135.39912967800637,1,goal reached,53
112,148.93503528933877,1,goal reached,50
113,243.53600448299403,1,goal reached,49
114,151.6794703980188,1,goal reached,50
115,149.82405669924788,1,goal reached,50
116,403.99887381399947,1,goal reached,39
117,145.70604031083735,1,goal reached,53
118,-101.76474935386454,1,goal reached,60
119,148.85823328209688,1,goal reached,50
120,163.05239376347834,1,goal reached,50
121,135.39912967800637,1,goal reached,53
122,148.93503528933877,1,goal reached,50
123,243.53600448299403,1,goal reached,49
124,151.6794703980188,1,goal reached,50
125,149.82405669924788,1,goal reached,50
126,403.99887381399947,1,goal reached,39
127,145.70604031083735,1,goal reached,53
128,-101.76474935386454,1,goal reached,60
129,148.85823328209688,1,goal reached,50
130,163.05239376347834,1,goal reached,50
131,135.39912967800637,1,goal reached,53
132,148.93503528933877,1,goal reached,50
133,243.53600448299403,1,goal reached,49
134,151.6794703980188,1,goal reached,50
135,149.82405669924788,1,goal reached,50
136,403.99887381399947,1,goal reached,39
137,145.70604031083735,1,goal reached,53
138,-101.76474935386454,1,goal reached,60
139,148.85823328209688,1,goal reached,50
140,163.05239376347834,1,goal reached,50
141,135.39912967800637,1,goal reached,53
142,148.93503528933877,1,goal reached,50
143,243.53600448299403,1,goal reached,49
144,151.6794703980188,1,goal reached,50
145,149.82405669924788,1,goal reached,50
146,403.99887381399947,1,goal reached,39
147,145.70604031083735,1,goal reached,53
148,-101.76474935386454,1,goal reached,60
149,148.85823328209688,1,goal reached,50
150,163.05239376347834,1,goal reached,50
151,135.39912967800637,1,goal reached,53
152,148.93503528933877,1,goal reached,50
153,243.53600448299403,1,goal reached,49
154,151.6794703980188,1,goal reached,50
155,149.82405669924788,1,goal reached,50
156,403.99887381399947,1,goal reached,39
157,145.70604031083735,1,goal reached,53
158,-101.76474935386454,1,goal reached,60
159,148.85823328209688,1,goal reached,50
160,163.05239376347834,1,goal reached,50
161,135.39912967800637,1,goal reached,53
162,148.93503528933877,1,goal reached,50
163,243.53600448299403,1,goal reached,49
164,151.6794703980188,1,goal reached,50
165,149.82405669924788,1,goal reached,50
166,403.99887381399947,1,goal reached,39
167,145.70604031083735,1,goal reached,53
168,-101.76474935386454,1,goal reached,60
169,148.85823328209688,1,goal reached,50
170,163.05239376347834,1,goal reached,50
171,135.39912967800637,1,goal reached,53
172,148.93503528933877,1,goal reached,50
173,243.53600448299403,1,goal reached,49
174,151.6794703980188,1,goal reached,50
175,149.82405669924788,1,goal reached,50
176,403.99887381399947,1,goal reached,39
177,145.70604031083735,1,goal reached,53
178,-101.76474935386454,1,goal reached,60
179,148.85823328209688,1,goal reached,50
180,163.05239376347834,1,goal reached,50
181,135.39912967800637,1,goal reached,53
182,148.93503528933877,1,goal reached,50
183,243.53600448299403,1,goal reached,49
184,151.6794703980188,1,goal reached,50
185,149.82405669924788,1,goal reached,50
186,403.99887381399947,1,goal reached,39
187,145.70604031083735,1,goal reached,53
188,-101.76474935386454,1,goal reached,60
189,148.85823328209688,1,goal reached,50
190,163.05239376347834,1,goal reached,50
191,135.39912967800637,1,goal reached,53
192,148.93503528933877,1,goal reached,50
193,243.53600448299403,1,goal reached,49
194,151.6794703980188,1,goal reached,50
195,149.82405669924788,1,goal reached,50
196,403.99887381399947,1,goal reached,39
197,145.70604031083735,1,goal reached,53
198,-101.76474935386454,1,goal reached,60
199,148.85823328209688,1,goal reached,50
200,163.05239376347834,1,goal reached,50
201,135.39912967800637,1,goal reached,53
202,148.93503528933877,1,goal reached,50
203,243.53600448299403,1,goal reached,49
204,151.6794703980188,1,goal reached,50
205,149.82405669924788,1,goal reached,50
206,403.99887381399947,1,goal reached,39
207,145.70604031083735,1,goal reached,53
208,-101.76474935386454,1,goal reached,60
209,148.85823328209688,1,goal reached,50
210,163.05239376347834,1,goal reached,50
211,135.39912967800637,1,goal reached,53
212,148.93503528933877,1,goal reached,50
213,243.53600448299403,1,goal reached,49
214,151.6794703980188,1,goal reached,50
215,149.82405669924788,1,goal reached,50
216,403.99887381399947,1,goal reached,39
217,145.70604031083735,1,goal reached,53
218,-101.76474935386454,1,goal reached,60
219,148.85823328209688,1,goal reached,50
220,163.05239376347834,1,goal reached,50
221,135.39912967800637,1,goal reached,53
222,148.93503528933877,1,goal reached,50
223,243.53600448299403,1,goal reached,49
224,151.6794703980188,1,goal reached,50
225,149.82405669924788,1,goal reached,50
226,403.99887381399947,1,goal reached,39
227,145.70604031083735,1,goal reached,53
228,-101.76474935386454,1,goal reached,60
229,148.85823328209688,1,goal reached,50
230,163.05239376347834,1,goal reached,50
231,135.39912967800637,1,goal reached,53
232,148.93503528933877,1,goal reached,50
233,243.53600448299403,1,goal reached,49
234,151.6794703980188,1,goal reached,50
235,149.82405669924788,1,goal reached,50
236,403.99887381399947,1,goal reached,39
237,145.70604031083735,1,goal reached,53
238,-101.76474935386454,1,goal reached,60
239,148.85823328209688,1,goal reached,50
240,163.05239376347834,1,goal reached,50
241,135.39912967800637,1,goal reached,53
242,148.93503528933877,1,goal reached,50
243,243.53600448299403,1,goal reached,49
244,151.6794703980188,1,goal reached,50
245,149.82405669924788,1,goal reached,50
246,403.99887381399947,1,goal reached,39
247,145.70604031083735,1,goal reached,53
248,-101.76474935386454,1,goal reached,60
249,148.85823328209688,1,goal reached,50
250,163.05239376347834,1,goal reached,50
251,135.39912967800637,1,goal reached,53
252,148.93503528933877,1,goal reached,50
253,243.53600448299403,1,goal reached,49
254,151.6794703980188,1,goal reached,50
255,149.82405669924788,1,goal reached,50
256,403.99887381399947,1,goal reached,39
257,145.70604031083735,1,goal reached,53
258,-101.76474935386454,1,goal reached,60
259,148.85823328209688,1,goal reached,50
260,163.05239376347834,1,goal reached,50
261,135.39912967800637,1,goal reached,53
262,148.93503528933877,1,goal reached,50
263,243.53600448299403,1,goal reached,49
264,151.6794703980188,1,goal reached,50
265,149.82405669924788,1,goal reached,50
266,403.99887381399947,1,goal reached,39
267,145.70604031083735,1,goal reached,53
268,-101.76474935386454,1,goal reached,60
269,148.85823328209688,1,goal reached,50
270,163.05239376347834,1,goal reached,50
271,135.39912967800637,1,goal reached,53
272,148.93503528933877,1,goal reached,50
273,243.53600448299403,1,goal reached,49
274,151.6794703980188,1,goal reached,50
275,149.82405669924788,1,goal reached,50
276,403.99887381399947,1,goal reached,39
277,145.70604031083735,1,goal reached,53
278,-101.76474935386454,1,goal reached,60
279,148.85823328209688,1,goal reached,50
280,163.05239376347834,1,goal reached,50
281,135.39912967800637,1,goal reached,53
282,148.93503528933877,1,goal reached,50
283,243.53600448299403,1,goal reached,49
284,151.6794703980188,1,goal reached,50
285,149.82405669924788,1,goal reached,50
286,403.99887381399947,1,goal reached,39
287,145.70604031083735,1,goal reached,53
288,-101.76474935386454,1,goal reached,60
289,148.85823328209688,1,goal reached,50
290,163.05239376347834,1,goal reached,50
291,135.39912967800637,1,goal reached,53
292,148.93503528933877,1,goal reached,50
293,243.53600448299403,1,goal reached,49
294,151.6794703980188,1,goal reached,50
295,149.82405669924788,1,goal reached,50
296,403.99887381399947,1,goal reached,39
297,145.70604031083735,1,goal reached,53
298,-101.76474935386454,1,goal reached,60
299,148.85823328209688,1,goal reached,50
300,163.05239376347834,1,goal reached,50
301,135.39912967800637,1,goal reached,53
302,148.93503528933877,1,goal reached,50
303,243.53600448299403,1,goal reached,49
304,151.6794703980188,1,goal reached,50
305,149.82405669924788,1,goal reached,50
306,403.99887381399947,1,goal reached,39
307,145.70604031083735,1,goal reached,53
308,-101.76474935386454,1,goal reached,60
309,148.85823328209688,1,goal reached,50
310,163.05239376347834,1,goal reached,50
311,135.39912967800637,1,goal reached,53
312,148.93503528933877,1,goal reached,50
313,243.53600448299403,1,goal reached,49
314,151.6794703980188,1,goal reached,50
315,149.82405669924788,1,goal reached,50
316,403.99887381399947,1,goal reached,39
317,145.70604031083735,1,goal reached,53
318,-101.76474935386454,1,goal reached,60
319,148.85823328209688,1,goal reached,50
320,163.05239376347834,1,goal reached,50
321,135.39912967800637,1,goal reached,53
322,148.93503528933877,1,goal reached,50
323,243.53600448299403,1,goal reached,49
324,151.6794703980188,1,goal reached,50
325,149.82405669924788,1,goal reached,50
326,403.99887381399947,1,goal reached,39
327,145.70604031083735,1,goal reached,53
328,-101.76474935386454,1,goal reached,60
329,148.85823328209688,1,goal reached,50
330,163.05239376347834,1,goal reached,50
331,135.39912967800637,1,goal reached,53
332,148.93503528933877,1,goal reached,50
333,243.53600448299403,1,goal reached,49
334,151.6794703980188,1,goal reached,50
335,149.82405669924788,1,goal reached,50
336,403.99887381399947,1,goal reached,39
337,145.70604031083735,1,goal reached,53
338,-101.76474935386454,1,goal reached,60
339,148.85823328209688,1,goal reached,50
340,163.05239376347834,1,goal reached,50
341,135.39912967800637,1,goal reached,53
342,148.93503528933877,1,goal reached,50
343,243.53600448299403,1,goal reached,49
344,151.6794703980188,1,goal reached,50
345,149.82405669924788,1,goal reached,50
346,403.99887381399947,1,goal reached,39
347,145.70604031083735,1,goal reached,53
348,-101.76474935386454,1,goal reached,60
349,148.85823328209688,1,goal reached,50
350,163.05239376347834,1,goal reached,50
351,135.39912967800637,1,goal reached,53
352,148.93503528933877,1,goal reached,50
353,243.53600448299403,1,goal reached,49
354,151.6794703980188,1,goal reached,50
355,149.82405669924788,1,goal reached,50
356,403.99887381399947,1,goal reached,39
357,145.70604031083735,1,goal reached,53
358,-101.76474935386454,1,goal reached,60
359,148.85823328209688,1,goal reached,50
360,163.05239376347834,1,goal reached,50
361,135.39912967800637,1,goal reached,53
362,148.93503528933877,1,goal reached,50
363,243.53600448299403,1,goal reached,49
364,151.6794703980188,1,goal reached,50
365,149.82405669924788,1,goal reached,50
366,403.99887381399947,1,goal reached,39
367,145.70604031083735,1,goal reached,53
368,-101.76474935386454,1,goal reached,60
369,148.85823328209688,1,goal reached,50
370,163.05239376347834,1,goal reached,50
371,135.39912967800637,1,goal reached,53
372,148.93503528933877,1,goal reached,50
373,243.53600448299403,1,goal reached,49
374,151.6794703980188,1,goal reached,50
375,149.82405669924788,1,goal reached,50
376,403.99887381399947,1,goal reached,39
377,145.70604031083735,1,goal reached,53
378,-101.76474935386454,1,goal reached,60
379,148.85823328209688,1,goal reached,50
380,163.05239376347834,1,goal reached,50
381,135.39912967800637,1,goal reached,53
382,148.93503528933877,1,goal reached,50
383,243.53600448299403,1,goal reached,49
384,151.6794703980188,1,goal reached,50
385,149.82405669924788,1,goal reached,50
386,403.99887381399947,1,goal reached,39
387,145.70604031083735,1,goal reached,53
388,-101.76474935386454,1,goal reached,60
389,148.85823328209688,1,goal reached,50
390,163.05239376347834,1,goal reached,50
391,135.39912967800637,1,goal reached,53
392,148.93503528933877,1,goal reached,50
393,243.53600448299403,1,goal reached,49
394,151.6794703980188,1,goal reached,50
395,149.82405669924788,1,goal reached,50
396,403.99887381399947,1,goal reached,39
397,145.70604031083735,1,goal reached,53
398,-101.76474935386454,1,goal reached,60
399,148.85823328209688,1,goal reached,50
400,163.05239376347834,1,goal reached,50
401,135.39912967800637,1,goal reached,53
402,148.93503528933877,1,goal reached,50
403,243.53600448299403,1,goal reached,49
404,151.6794703980188,1,goal reached,50
405,149.82405669924788,1,goal reached,50
406,403.99887381399947,1,goal reached,39
407,145.70604031083735,1,goal reached,53
408,-101.76474935386454,1,goal reached,60
409,148.85823328209688,1,goal reached,50
410,163.05239376347834,1,goal reached,50
411,135.39912967800637,1,goal reached,53
412,148.93503528933877,1,goal reached,50
413,243.53600448299403,1,goal reached,49
414,151.6794703980188,1,goal reached,50
415,149.82405669924788,1,goal reached,50
416,403.99887381399947,1,goal reached,39
417,145.70604031083735,1,goal reached,53
418,-101.76474935386454,1,goal reached,60
419,148.85823328209688,1,goal reached,50
420,163.05239376347834,1,goal reached,50
421,135.39912967800637,1,goal reached,53
422,148.93503528933877,1,goal reached,50
423,243.53600448299403,1,goal reached,49
424,151.6794703980188,1,goal reached,50
425,149.82405669924788,1,goal reached,50
426,403.99887381399947,1,goal reached,39
427,145.70604031083735,1,goal reached,53
428,-101.76474935386454,1,goal reached,60
429,148.85823328209688,1,goal reached,50
430,163.05239376347834,1,goal reached,50
431,135.39912967800637,1,goal reached,53
432,148.93503528933877,1,goal reached,50
433,243.53600448299403,1,goal reached,49
434,151.6794703980188,1,goal reached,50
435,149.82405669924788,1,goal reached,50
436,403.99887381399947,1,goal reached,39
437,145.70604031083735,1,goal reached,53
438,-101.76474935386454,1,goal reached,60
439,148.85823328209688,1,goal reached,50
440,163.05239376347834,1,goal reached,50
441,135.39912967800637,1,goal reached,53
442,148.93503528933877,1,goal reached,50
443,243.53600448299403,1,goal reached,49
444,151.6794703980188,1,goal reached,50
445,149.82405669924788,1,goal reached,50
446,403.99887381399947,1,goal reached,39
447,145.70604031083735,1,goal reached,53
448,-101.76474935386454,1,goal reached,60
449,148.85823328209688,1,goal reached,50
450,163.05239376347834,1,goal reached,50
451,135.39912967800637,1,goal reached,53
452,148.93503528933877,1,goal reached,50
453,243.53600448299403,1,goal reached,49
454,151.6794703980188,1,goal reached,50
455,149.82405669924788,1,goal reached,50
456,403.99887381399947,1,goal reached,39
457,145.70604031083735,1,goal reached,53
458,-101.76474935386454,1,goal reached,60
459,148.85823328209688,1,goal reached,50
460,163.05239376347834,1,goal reached,50
461,135.39912967800637,1,goal reached,53
462,148.93503528933877,1,goal reached,50
463,243.53600448299403,1,goal reached,49
464,151.6794703980188,1,goal reached,50
465,149.82405669924788,1,goal reached,50
466,403.99887381399947,1,goal reached,39
467,145.70604031083735,1,goal reached,53
468,-101.76474935386454,1,goal reached,60
469,148.85823328209688,1,goal reached,50
470,163.05239376347834,1,goal reached,50
471,135.39912967800637,1,goal reached,53
472,148.93503528933877,1,goal reached,50
473,243.53600448299403,1,goal reached,49
474,151.6794703980188,1,goal reached,50
475,149.82405669924788,1,goal reached,50
476,403.99887381399947,1,goal reached,39
477,145.70604031083735,1,goal reached,53
478,-101.76474935386454,1,goal reached,60
479,148.85823328209688,1,goal reached,50
480,163.05239376347834,1,goal reached,50
481,135.39912967800637,1,goal reached,53
482,148.93503528933877,1,goal reached,50
483,243.53600448299403,1,goal reached,49
484,151.6794703980188,1,goal reached,50
485,149.82405669924788,1,goal reached,50
486,403.99887381399947,1,goal reached,39
487,145.70604031083735,1,goal reached,53
488,-101.76474935386454,1,goal reached,60
489,148.85823328209688,1,goal reached,50
490,163.05239376347834,1,goal reached,50
491,135.39912967800637,1,goal reached,53
492,148.93503528933877,1,goal reached,50
493,243.53600448299403,1,goal reached,49
494,151.6794703980188,1,goal reached,50
495,149.82405669924788,1,goal reached,50
496,403.99887381399947,1,goal reached,39
497,145.70604031083735,1,goal reached,53
498,-101.76474935386454,1,goal reached,60
499,148.85823328209688,1,goal reached,50
500,163.05239376347834,1,goal reached,50
